location_found_within,from_user,id,created_at,text
Charleston,TylerMJones,157532270729760768,2012-01-12 18:39:54 UTC,"Zucker was a Huntsman finance team member RT @skropf47: Anita Zucker, Bart Daniel, Henry Fishburne among those endorsing Mirr Romney today"
Charleston,postandcourier,157532895211302912,2012-01-12 18:42:23 UTC,"RT @skropf47: Anita Zucker, Bart Daniel, Henry Fishburne among those endorsing Mitt Romney today. #scpol #scprimary"
Charleston,husbandandme,157533325362339840,2012-01-12 18:44:06 UTC,"RT @postandcourier: RT @skropf47: Anita Zucker, Bart Daniel, Henry Fishburne among those endorsing Mitt Romney today. #scpol #scprimary"
Charleston,CharlestonShop,157541487545032704,2012-01-12 19:16:32 UTC,"Chamber head pushes oil pipeline, defends Romney http://t.co/sMPL482c #CHS #news"
Charleston,kandraarmfiild,157545037922709504,2012-01-12 19:30:38 UTC,"Romney, Haley defend 'free markets,' gird for more attacks - http://t.co/OgRqTMQC http://t.co/gxDPYTFg"
Charleston,LachlanMcIntosh,157545889592909824,2012-01-12 19:34:01 UTC,(SC Forward Progress video) Gordon Gekko for Mitt Romney http://t.co/z1ZVZp7s
Charleston,CharletFaye1,157557707577106432,2012-01-12 20:20:59 UTC,Hmmm RT @mattklewis: @MittRomney strategist attacked Meg Whitman as a “vulture” capitalist http://t.co/0gfuM4qk
Charleston,dbevins23,157558583729463296,2012-01-12 20:24:28 UTC,SC governor #Nikki Hailey is just as corrupt and stupid as #Mitt Romney!! She fought to keep this state a #Right to Work state.
Charleston,dbevins23,157559612814540800,2012-01-12 20:28:33 UTC,It's funny that #Nikki Hailey endorsed #Mitt Romney! We still have one of the highest unemployment rates in tha nation at 9.9%! Jobs? Ha!!!!
Charleston,thespoonfedblog,157561689884196864,2012-01-12 20:36:48 UTC,Why Does the Media Love Romney? http://t.co/VOXKE8Cz #tcot #gop #tlot #dem #liberal #p2
Charleston,micahlmartin,157561714081140736,2012-01-12 20:36:54 UTC,RT @thespoonfedblog: Why Does the Media Love Romney? http://t.co/VOXKE8Cz #tcot #gop #tlot #dem #liberal #p2
Charleston,PatriotActVctms,157562729857691648,2012-01-12 20:40:56 UTC,RT @thespoonfedblog: Why Does the Media Love Romney? http://t.co/VOXKE8Cz #tcot #gop #tlot #dem #liberal #p2
Charleston,WCBD,157575705914380288,2012-01-12 21:32:30 UTC,Gingrich pulls back on Romney attacks in SC http://t.co/ZTa3AeDZ
Charleston,CharlestonShop,157576339120074752,2012-01-12 21:35:01 UTC,Gingrich pulls back on Romney attacks in SC http://t.co/dIk7JpWZ #SouthCarolina #News
Charleston,Charleston_Buzz,157581625360793600,2012-01-12 21:56:01 UTC,Gekko for Romney video released http://t.co/EJZZTjhG #News
Charleston,walterrhett,157581694164144129,2012-01-12 21:56:18 UTC,#Envy is simply part of the canon of faith for those like Romney who believe in a cycle of blame. #SC
Charleston,harmonywho,157581768323641344,2012-01-12 21:56:35 UTC,RT @walterrhett: #Envy is simply part of the canon of faith for those like Romney who believe in a cycle of blame. #SC
Charleston,CharlestonShop,157582255387197440,2012-01-12 21:58:32 UTC,Gekko for Romney video released http://t.co/LBQD8qYP #charleston
Charleston,TheOnlyBoomer,157583583412887552,2012-01-12 22:03:48 UTC,"Mitt Romney Penis Questions, Prank Callers Plague C-SPAN Live Broadcasts (VIDEO) http://t.co/v1U96EqE via @huffingtonpost"
Charleston,walterrhett,157438980068093952,2012-01-12 12:29:12 UTC,"@southerntalker @Joy__Hart @utbrp Gingrich ads big-time smack downs, even ads for the ads/movie WMRCTT #Charleston"
Charleston,CharletFaye1,157461392906125313,2012-01-12 13:58:16 UTC,"#scpol The people I'm talking with in #SC #Charleston  are #withnewt @Newt2012SC @newtgingrich @Newt2012HQ
#2012 #gop http://t.co/qNbcs4me"
Charleston,FakeAvaClear,157478920898351105,2012-01-12 15:07:55 UTC,Must be hard for Newt Gingrich to be running around #SouthCarolina with Princess Leia chained to him
Charleston,zachlamb,157511084234911744,2012-01-12 17:15:43 UTC,Radio ad for @newtgingrich using Bachmann pro-Newt speech from 04. I'm not sure how I feel about that #SCPrimary #sctweets #scpol
Charleston,wisemanwise,157515354594217984,2012-01-12 17:32:41 UTC,@newtgingrich lost my vote w that PAC crap ad all over SC. It's apparent u do not understand the positive function of Prvt Eq in capitalism
Charleston,rezzerektion,157535913390522370,2012-01-12 18:54:23 UTC,"@CNN so when @newtGingrich losses SC, will he finally give up and go away? Follow @MichelleBachmann's Lead! You're DONE! #Republitard"
Charleston,postandcourier,157537826731335680,2012-01-12 19:01:59 UTC,Gingrich tells homeownership rally that TARP money didn't trickle down. Calls for audit. #scnews #scprimary #scpol
Charleston,limitedgov4me,157555379205701632,2012-01-12 20:11:44 UTC,New Poll: Newt Surging in South Carolina into statistical tie for first. #withNewt #tcot #scpol - http://t.co/RTmzDmBa
Charleston,chaplinspeaks,157567876402913280,2012-01-12 21:01:23 UTC,@newtgingrich Smaller govt. esp in public schools - we need to end high-stakes standardized testing!  Welcome to SC!
Charleston,UConnGeorge,157582281932943360,2012-01-12 21:58:38 UTC,New Poll: Newt Surging in South Carolina into statistical tie for first. #withNewt #tcot #scpol - http://t.co/ZU9gGcR2
Charleston,Live5News,157462330886725632,2012-01-12 14:01:59 UTC,Q&A: Jon Huntsman sits down with Live 5's Bill Sharpe during campaign stop in Lowcountry http://t.co/9E1m4Ead #scprimary #scpol #chsnews
Charleston,AkreitmanLive5,157462333101314048,2012-01-12 14:02:00 UTC,Q&A: Jon Huntsman sits down with Live 5's Bill Sharpe during campaign stop in Lowcountry http://t.co/UibLJVxX #scprimary #scpol #chsnews
Charleston,MaryAllston,157492403614388224,2012-01-12 16:01:29 UTC,Met @JonHuntsman and his wife this morning. What a refreshing way to start the day! Wish @Jon2012Girls had been there too. #scgop #chs
Charleston,SamuelRivers,157497122130890752,2012-01-12 16:20:14 UTC,"Governor Huntsman on Daniel Island SC, a good crowd a impressive speech http://t.co/fCUTnIcw"
Charleston,offlede,157499307275206657,2012-01-12 16:28:55 UTC,http://t.co/ARo8jSkO #jonhuntsman said in Daniel Island rally that nation has two deficits: of trust and economy. #scprimary
Charleston,MoultrieNews,157503935542861824,2012-01-12 16:47:19 UTC,Check out Jon Huntsman's visit to the Berkeley County GOP breakfast this morning at Honeycomb Cafe on Daniel... http://t.co/VaSqyjYy
Charleston,Live5News,157532579417952257,2012-01-12 18:41:08 UTC,GOP presidential candidate Jon Huntsman on Daniel Island http://t.co/M7W6O7Dj
Charleston,kudzu_honey,157533221846925312,2012-01-12 18:43:41 UTC,RT @Live5News: GOP presidential candidate Jon Huntsman on Daniel Island http://t.co/M7W6O7Dj
Charleston,offlede,157545884568125440,2012-01-12 19:34:00 UTC,http://t.co/K7k2QizC Had lots of Twitter issues earlier. But here's the story on the #JonHuntsman rally on Daniel Island. #scprimary #chs
Charleston,dpardue1,157550059129540608,2012-01-12 19:50:35 UTC,RT @offlede: http://t.co/K7k2QizC Had lots of Twitter issues earlier. But here's the story on the #JonHuntsman rally on Daniel Island. #scprimary #chs
Charleston,Mr_Conservative,157551998986756096,2012-01-12 19:58:18 UTC,RT @southernavenger: Jon Huntsman Was for Cap and Trade Before He Was Against It http://t.co/GWz2a526
Charleston,MaxLaw843,157584176592322561,2012-01-12 22:06:10 UTC,"['Cause Colbert is a home town guy!]
RT @TIMENewsFeed: Stephen Colbert leads Jon Huntsman in South Carolina poll | http://t.co/XezxoDQX"
