location_found_within,from_user,id,created_at,text
Charleston,KevinAllenSmith,157112397025386496,2012-01-11 14:51:29 UTC,Rick Santorum's polling at 19% in SC? Sounds like we need to deport about 19% of South Carolinians.
Charleston,DarbyKeene,157113238100774912,2012-01-11 14:54:49 UTC,RT @KevinAllenSmith: Rick Santorum's polling at 19% in SC? Sounds like we need to deport about 19% of South Carolinians.
Charleston,CCPNews,157113601927290880,2012-01-11 14:56:16 UTC,They're heee-eeere. Meet the GOP contenders in person in the #Chs area. #Huntsman #Perry #Santorum http://t.co/s50Igw0j
Charleston,chasCityPaper,157114101015920640,2012-01-11 14:58:15 UTC,RT @CCPNews: They're heee-eeere. Meet the GOP contenders in person in the #Chs area. #Huntsman #Perry #Santorum http://t.co/s50Igw0j
Charleston,MtPlsntSCPatch,157115429586874368,2012-01-11 15:03:32 UTC,Santorum-Gingrich alliance? http://t.co/QVDnxUqW Sources say Gingrich could endorse Santorum. #sctweets #scgop
Charleston,blueprintCHS,157120694428237824,2012-01-11 15:24:27 UTC,RT @CCPNews: They're heee-eeere. Meet the GOP contenders in person in the #Chs area. #Huntsman #Perry #Santorum http://t.co/s50Igw0j
Charleston,Adam_Crisp,157133428196769794,2012-01-11 16:15:03 UTC,Santorum-Gingrich alliance? http://t.co/IiGmq9KN Sources say Gingrich could endorse Santorum. #sctweets #scgop
Charleston,TeamSantorumSC,157138808381505539,2012-01-11 16:36:26 UTC,"RT @ricksantorum: I'm holding events today in Ridgeway & Columbia, SC! Details here: http://t.co/GfRjhnE2 #fits #decision2012"
Charleston,CharlieZangelQQ,157138930112794624,2012-01-11 16:36:55 UTC,"RT @TeamSantorumSC: RT @ricksantorum: I'm holding events today in Ridgeway & Columbia, SC! Details here: http://t.co/GfRjhnE2 #fits #decision2012"
Charleston,JimHumbert,157138935569588225,2012-01-11 16:36:56 UTC,"RT @TeamSantorumSC: RT @ricksantorum: I'm holding events today in Ridgeway & Columbia, SC! Details here: http://t.co/GfRjhnE2 #fits #decision2012"
Charleston,SantorumSavage,157139186502209536,2012-01-11 16:37:56 UTC,"RT @TeamSantorumSC: RT @ricksantorum: I'm holding events today in Ridgeway & Columbia, SC! Details here: http://t.co/GfRjhnE2 #fits #decision2012"
Charleston,ceolas,157139317498720256,2012-01-11 16:38:27 UTC,"RT @TeamSantorumSC: RT @ricksantorum: I'm holding events today in Ridgeway & Columbia, SC! Details here: http://t.co/GfRjhnE2 #fits #decision2012"
Charleston,kristen_maria,157145197317337088,2012-01-11 17:01:49 UTC,"RT @DavidCornDC: Lots of understandable attn on NH horse race. But look at the ugly narrative Romney, Gingrich, Santorum each pushed http://t.co/8vlxniuU"
Charleston,2012NoBHO,157145234701164545,2012-01-11 17:01:58 UTC,newt - santorum - perry - rp - romney - huntsman. Live chat on http://t.co/1N0hOkUx Live: http://t.co/iftNYhWW
Charleston,remembrance,157145292209258498,2012-01-11 17:02:11 UTC,RT @postpolitics: Here's how the GOP delegate race stands after N.H.: Romney 20; Santorum 12; Paul 3; Hutsman 2; Gingrich/Perry 0.
Charleston,ricknelson7,157148771300540416,2012-01-11 17:16:01 UTC,Santorum gears up in SC with 5 new campaign offices. HQ still on Johnnie Dodds Blvd. in Mount Pleasant.
Charleston,clesnie,157149465764036609,2012-01-11 17:18:46 UTC,Congrats to @RickSantorum on being the only conservative candidate this week to not stick his foot in his mouth.
Charleston,postandcourier,157150404537360386,2012-01-11 17:22:30 UTC,Santorum gears up in SC with five new campaign offices. HQ remains on Johnnie Dodds Blvd. in Mount Pleasant. #chs #scpol #scprimary
Charleston,ReporterQuintin,157150996215250944,2012-01-11 17:24:51 UTC,RT @postandcourier: Santorum gears up in SC with five new campaign offices. HQ remains on Johnnie Dodds Blvd. in Mount Pleasant. #chs #scpol #scprimary
Charleston,chasCityPaper,157153049582903296,2012-01-11 17:33:01 UTC,Morals and economy are linked according to Rick Santorum http://t.co/mS0elwJX #gop #scpol
Charleston,CharlestonPats,157154032790675456,2012-01-11 17:36:55 UTC,"Rick Santorum, the Romney alternative to Romney http://t.co/yIKEvTP6"
Charleston,robertdonovan,157155264561295360,2012-01-11 17:41:49 UTC,Is that part of his xtian sharialaw @chasCityPaper Morals and economy are linked according to Rick Santorum http://t.co/kfdYcnh7 #gop #scpol
Charleston,HelpingSantorum,157159397641039873,2012-01-11 17:58:14 UTC,"RT @TeamSantorumSC: RT @ricksantorum: I'm holding events today in Ridgeway & Columbia, SC! Details here: http://t.co/GfRjhnE2 #fits #decision2012"
Charleston,Alvin691,157161180207648768,2012-01-11 18:05:19 UTC,"RT @CharlestonPats: Rick Santorum, the Romney alternative to Romney http://t.co/yIKEvTP6"
Charleston,Mattthepatriot,157169515363450880,2012-01-11 18:38:27 UTC,"Newt should enlist Bachman and Cain and endorse Santorum. Palin and Paul would soon follow. Newt would be VP, and Paul would be Treasury Sec"
Charleston,samwithans,157176431074476032,2012-01-11 19:05:56 UTC,You cant make this stuff up RT @GinaNSmith (...) waiting for Santorum to speak to diners at Yesteryear restaurant.
Charleston,Edwinstaylor,157192329692839936,2012-01-11 20:09:06 UTC,"Mark your Calendar, Citadel Patriot Dinner, Jan20, 6pm, Pres. Candidates invited, Rick Santorum confirmed, go to http://t.co/oBabOPot."
Charleston,NicholasTRyan,157231970777178114,2012-01-11 22:46:37 UTC,RT @jimdykeJDA: @RickSantorum will be the beneficiary of attacks on capitalism in SC as he wisely defends free markets
Charleston,maggiepolitico,157235380104609792,2012-01-11 23:00:10 UTC,RT @jimdykeJDA: @RickSantorum will be the beneficiary of attacks on capitalism in SC as he wisely defends free markets
Charleston,harrisjalex,157244956652732416,2012-01-11 23:38:13 UTC,RT @jimdykeJDA: @RickSantorum will be the beneficiary of attacks on capitalism in SC as he wisely defends free markets
Charleston,LetsflyCHS,157247897908420608,2012-01-11 23:49:55 UTC,I am looking forward to seeing Rick Santorum here in SC.
Charleston,chris_frias,157249894879469568,2012-01-11 23:57:51 UTC,Rick Santorum get off my Twitter
Charleston,CauseofourJoy,157249909643411456,2012-01-11 23:57:54 UTC,RT @TeamSantorumSC: Packed house for @RickSantorum in West Columbia tonight. Game on! http://t.co/g8LSUSXB
Charleston,jjcrocket,157250586264338434,2012-01-12 00:00:35 UTC,RT @TeamSantorumSC: Packed house for @RickSantorum in West Columbia tonight. Game on! http://t.co/g8LSUSXB
Charleston,JeffQuinton,157251022320959489,2012-01-12 00:02:19 UTC,RT @TeamSantorumSC: Packed house for @RickSantorum in West Columbia tonight. Game on! http://t.co/g8LSUSXB
Charleston,SCPatch,157252007969828864,2012-01-12 00:06:14 UTC,RT @TeamSantorumSC: Thank you Lexington County! http://t.co/wQ47kjbG
Charleston,stevenmunoz,157252618941505536,2012-01-12 00:08:41 UTC,"@RickSantorum standing room only in Columbia,SC ! #scgop #teamsantorum http://t.co/l5t9BHdd"
Charleston,KingofGolf3,157252847866621954,2012-01-12 00:09:35 UTC,RT @TeamSantorumSC: Packed house for @RickSantorum in West Columbia tonight. Game on! http://t.co/g8LSUSXB
Charleston,AndrewBoucher,157253047855230976,2012-01-12 00:10:22 UTC,RT @TeamSantorumSC: Thank you Lexington County! http://t.co/wQ47kjbG
Charleston,jill_latham,157253590879186944,2012-01-12 00:12:32 UTC,RT @TeamSantorumSC: Thank you Lexington County! http://t.co/wQ47kjbG
Charleston,TPANick,157255921146404864,2012-01-12 00:21:47 UTC,@sallyeastman1 at Fox... chances are he's using it to get his popularity and name back out there. Like Newt/Santorum did there as well
Charleston,krisconklin,157081187804913666,2012-01-11 12:47:28 UTC,"RT @haireofthedog: Oh. Well. That was fun while it lasted. And I didn't even get to use my ""Rick Perry is the Math is Hard Barbie of the GOP primary"" line"
Charleston,CharlestonShop,157136810680647683,2012-01-11 16:28:29 UTC,Southern son Rick Perry banks on heritage in SC http://t.co/7roSQqm8 #CHS #news
Charleston,ChucktownGmcock,157142580956639232,2012-01-11 16:51:25 UTC,This is news??  Bet it was Ron Paul or Rick Perry. RT Vandalism reported at Pierpont Pub | News | West Ashley News: http://t.co/ZxDcRcRY
Charleston,Doug_Giles,157145183773921281,2012-01-11 17:01:46 UTC,word. walk away newt & perry. http://t.co/PUOYb5aO
Charleston,postandcourier,157150958630080512,2012-01-11 17:24:42 UTC,Follow our political writers for latest #scprimary info. @RobertFBehre covering #ronpaul speech. @skropf47 at #rickperry speech #scpol #chs
Charleston,chasCityPaper,157156321664307200,2012-01-11 17:46:01 UTC,Rick Perry proposes to make Washington inconsequential http://t.co/VvgamKh3 #gop #scpol
Charleston,mwynnsc,157157667712942083,2012-01-11 17:51:22 UTC,"You meant republican CANDIDATES, not presidents @SCBreakingNews Rick Perry: 'South Carolina is who picks presidents' http://t.co/hNqWo9Uk"
Charleston,RebeccaEnzor,157183292414763009,2012-01-11 19:33:11 UTC,"@angelaperry It's ok, I don't mind crying happy tears, even at work ;) Now get writing! *cracks whip*"
Charleston,RebeccaEnzor,157185448526098433,2012-01-11 19:41:45 UTC,@angelaperry Yay! :D
Charleston,clesnie,157185895836024832,2012-01-11 19:43:32 UTC,"Hahahaha what? @foxnation: Katy Perry Rebounding With Tim Tebow?
http://t.co/sFyYlqgg"
Charleston,slavetrademedia,157186301207126017,2012-01-11 19:45:09 UTC,Pop star Katy Perry has designed her own line of fake eyelashes.   The Teenage Dream hit-maker ... http://t.co/lNR8ZbMA #slavetrademedia
Charleston,KayeKoonce,157187705627877376,2012-01-11 19:50:44 UTC,"#Perry: ""I understand the difference between venture capital & vulture capitalism."" Not so fast- Give definitions  b4 we know u understand."
Charleston,LowCountryToday,157222948267229184,2012-01-11 22:10:46 UTC,Southern Son Rick Perry Banks on Heritage in SC News Article: http://t.co/ARpqkvC0 via @AddThis
Charleston,emmabeanmiller,157061929905565696,2012-01-11 11:30:56 UTC,"Ron Paul, if you send me one more piece of useless, unrecyclable, glossy, ""Restore America"" paper , I might seriously lose my noodle. STOP."
Charleston,Robert_E_Lehman,157065343121104896,2012-01-11 11:44:30 UTC,RT @micahlmartin: #ronpaul has such a strong following that if #gop doesn't pick him they're guaranteed to lose. We don't settle for fake alternatives.
Charleston,Robert_E_Lehman,157065352893833216,2012-01-11 11:44:32 UTC,RT @micahlmartin: Truth doesn't settle for less. #ronpaul is the only choice.
Charleston,frankymunster,157074414410801153,2012-01-11 12:20:33 UTC,#weallneed Ron Paul for president.
Charleston,cosmicgnostic,157092728050692096,2012-01-11 13:33:19 UTC,Watch Ron Paul's Speech After New Hampshire Primary http://t.co/bWLxkOEq
Charleston,onelife_nofear,157110792150454273,2012-01-11 14:45:06 UTC,RT @southernavenger: Stephen Colbert beats Huntsman in SC match-up http://t.co/xRcsTPWX #Ron Paul
Charleston,RolfOcale,157111270225608704,2012-01-11 14:47:00 UTC,RT @southernavenger: Stephen Colbert beats Huntsman in SC match-up http://t.co/xRcsTPWX #Ron Paul
Charleston,micahlmartin,157128256586387457,2012-01-11 15:54:30 UTC,Ron Paul Daily is out! http://t.co/CO3PEsPq ▸ Top stories today via @libertea_in @karlfrisch @blambrecht @davidbentley_fa @libertyisnow
Charleston,nancymace,157132253900713984,2012-01-11 16:10:23 UTC,"Nice @RonPaul commercial, check out the five second mark, great picture of Citadel cadets! http://t.co/DOuernoA"
Charleston,postandcourier,157141201009639424,2012-01-11 16:45:56 UTC,Political reporter @skropf47 is following the #RonPaul campaign in #Columbia. Follow him for updates. #scprimary #scpol #chs
Charleston,chasCityPaper,157144792898355202,2012-01-11 17:00:12 UTC,Ron Paul's government guillotine http://t.co/pTpFDBFk #gop #scpol
Charleston,KingRat22,157145115977199616,2012-01-11 17:01:29 UTC,Ron Paul portrays himself now as Mitt Romney's only challenger! http://t.co/RYfYKLYK #cnn ~ The libertarian message is popular!!!
Charleston,doktormoo,157145126345523202,2012-01-11 17:01:32 UTC,RT @petersuderman: Ron Paul's secret: The most effective not-Romney is someone who is genuinely not like Mitt Romney http://t.co/QQNEfOXP
Charleston,j_rich78,157145164442370049,2012-01-11 17:01:41 UTC,Via @reason Ron Paul's Secret: The Best Not-Romney Is Someone Who Is Genuinely Not Like Mitt Romney http://t.co/jqZ7ZpXg #RonPaul #tcot #fb
Charleston,cliqzuspolitics,157145202606358528,2012-01-11 17:01:50 UTC,All eyes on frontrunner Romney as New Hampshire heads to the polls http://t.co/HXA3D7XX
Charleston,wizardkitten,157145218758623232,2012-01-11 17:01:54 UTC,"RT @kennycity: .@RyanLizza: Huntsman success ""would have made the race more interesting. Let's be honest, nobody is excited to cover a Romney coronation."""
Charleston,kevinmonty,157145233765830656,2012-01-11 17:01:58 UTC,"Fox News decries the media for not giving Romney more credit, doesn't mention Ron Paul until the third to last sentence http://t.co/GVwusmE6"
Charleston,ClubDePrensaNTN,157145302330130432,2012-01-11 17:02:14 UTC,"“Romney está muy contento con el triunfo, sobretodo porque Ron Paul haya quedado de segundo”, apunta Xavier Vilá, desde #NewHampshire."
Charleston,TPANick,157152742480166912,2012-01-11 17:31:48 UTC,"... You have to be shitting me ""@Foxchick242: Rush Limbaugh: ""Ron Paul is the conservative killer and Romney wants him to stay in the race"""
Charleston,WCBD,157153233280839681,2012-01-11 17:33:45 UTC,Ron Paul speaks to SC voters in Columbia http://t.co/lHX8EmaN
Charleston,ReporterQuintin,157153579541598211,2012-01-11 17:35:07 UTC,RT @WCBD: Ron Paul speaks to SC voters in Columbia http://t.co/lHX8EmaN
Charleston,RonPaulSC,157154163267084288,2012-01-11 17:37:26 UTC,"RT @charliephoto: The race now is down to Mitt and Ron Paul! If we ever want to see real change, we have to elect Ron Paul. Come on, South Carolina!"
Charleston,roserock71,157154436790226944,2012-01-11 17:38:32 UTC,"RT @charliephoto: The race now is down to Mitt and Ron Paul! If we ever want to see real change, we have to elect Ron Paul. Come on, South Carolina!"
Charleston,charlestoncory,157156065086160898,2012-01-11 17:45:00 UTC,#nhprimary best line of the night:  Ron Paul has as much chance of getting the nomination as RuPaul.  #brithume
Charleston,RonPaulSC,157156379034009600,2012-01-11 17:46:15 UTC,RT @WCBD: Ron Paul speaks to SC voters in Columbia http://t.co/lHX8EmaN
Charleston,nberryhill,157159062532931584,2012-01-11 17:56:55 UTC,RT @WCBD: Ron Paul speaks to SC voters in Columbia http://t.co/lHX8EmaN
Charleston,JWSloane,157160708457508864,2012-01-11 18:03:27 UTC,RT @chasCityPaper: Ron Paul's government guillotine http://t.co/pTpFDBFk #gop #scpol
Charleston,postandcourier,157163614057414656,2012-01-11 18:15:00 UTC,Ron Paul tells Columbia crowd his campaign 'taking off'. Read more: http://t.co/K44DCQJB #chsnews #chs #scprimary #scpol
Charleston,CharlestonShop,157164051653328897,2012-01-11 18:16:44 UTC,Ron Paul brings anti-war theme to military-rich SC http://t.co/BtXOzyHi #Charleston #SC
Charleston,uttles,157164975394263040,2012-01-11 18:20:24 UTC,"Jim DeMint: During the Bailout debate, you stood up for the Constitution. Have courage and stand up now for Ron Paul! #tcot #sctweets"
Charleston,ItIsMyBlog,157165030008303616,2012-01-11 18:20:37 UTC,"RT @uttles: Jim DeMint: During the Bailout debate, you stood up for the Constitution. Have courage and stand up now for Ron Paul! #tcot #sctweets"
Charleston,PaulitesNetwork,157165031270793216,2012-01-11 18:20:38 UTC,"RT @uttles: Jim DeMint: During the Bailout debate, you stood up for the Constitution. Have courage and stand up now for Ron Paul! #tcot #sctweets"
Charleston,MikeBeas,157167674806374400,2012-01-11 18:31:09 UTC,Ron Paul #mediaCoverup EXPOSED U GUYZ! http://t.co/qKAT1daC
Charleston,slavetrademedia,157168592679481344,2012-01-11 18:34:47 UTC,"Voters under 30 help carry Paul to second-place finish behind Mitt Romney.By Dan Montalto, with... http://t.co/v2kl98bV #slavetrademedia"
Charleston,CharlestonShop,157170130877550592,2012-01-11 18:40:53 UTC,Ron Paul tells Columbia crowd his campaign 'taking off' http://t.co/aPqg2COY #Charleston
Charleston,CharlestonShop,157172298934263808,2012-01-11 18:49:30 UTC,Ron Paul brings anti-war theme to military-rich SC http://t.co/c6ClgLoW #Charleston #SC
Charleston,kevinwestmusic,157178431216431104,2012-01-11 19:13:52 UTC,I would vote for this guy if the right is bright enough to nominate him. Ron Paul Speech New Hampshire http://t.co/t0GhE5f9 via @youtube
Charleston,ChucktownGmcock,157179880809836544,2012-01-11 19:19:38 UTC,OMG are SC REPUBs finally coming around? @larrygrooms Just met with Ron Paul. He is a very impressive candidate deserving of consideration.
Charleston,CharlestonShop,157179975433330688,2012-01-11 19:20:01 UTC,Ron Paul brings anti-war theme to military-rich SC http://t.co/HafJIsP9 #CHS #news
Charleston,lhohler,157181349827059713,2012-01-11 19:25:28 UTC,"RT @brenda_ngo93: @AaronGroshans i would retweet almost all of your tweets cause they're funny, if only they were a little more nice and a little less harsh.."
Charleston,MeltingIce,157181750215311361,2012-01-11 19:27:04 UTC,"@noggleme @stevencorona I am, because I use all of my fingers"
Charleston,Save_Veronica,157182510038646784,2012-01-11 19:30:05 UTC,Thank you @megynkelly for bringing attn to Veronica's story today on @FoxNews 'Kelly's Court' segment. #SaveVeronica
Charleston,1Night_InParis,157182985605627904,2012-01-11 19:31:58 UTC,Deron is a woman beater :p
Charleston,PhineasFinn86,157183129801601024,2012-01-11 19:32:33 UTC,RT @southernavenger: Paul vs. anti-Paul http://t.co/FoLk3InZ
Charleston,ovoxo_hype,157183141541445634,2012-01-11 19:32:35 UTC,Ain't nothing wrong with showing love !
Charleston,GailJoyZD,157183264375848960,2012-01-11 19:33:05 UTC,"@mittromney, @thedemocrats, ""Speed is irrelevant if you are traveling in the wrong direction.""  Gandhi"
Charleston,VirginiaCulp,157184091731660800,2012-01-11 19:36:22 UTC,What doesn't kill you makes you #stronger #KellyClarkson #Uplifting
Charleston,KPezzella,157185520852672512,2012-01-11 19:42:03 UTC,Can't wait for the @Patriots to crush the #Broncos so I don't have to hear the name #TimTebow every 5 min for the rest of my life #getoverit
Charleston,evenevanone_,157185653417852928,2012-01-11 19:42:34 UTC,RT @GeoffSurratt: RT @randybezet:  LSU stuck n NOLA. Someone painted 50 yd line n front of bus & they can't get past it. That's funny. Don't care who u r
Charleston,TheRedDrum,157185664499204097,2012-01-11 19:42:37 UTC,$1 Coronas in the bar tonight PLUS Restaurant Week starts tomorrow!  Good stuff.
Charleston,Its_Jus_Obama,157186110706024448,2012-01-11 19:44:23 UTC,@giin_ayye @veronicacuffgma @Well_Damn_Jesse she BAD AF what yall talkin bout????
Charleston,kyle_a_martin,157186191257640960,2012-01-11 19:44:43 UTC,"@PaulPabst when is Dan back? And vacation already, really?"
Charleston,veronicacuffgma,157186462452948992,2012-01-11 19:45:47 UTC,RT @Its_Jus_Obama: @giin_ayye @veronicacuffgma @Well_Damn_Jesse she BAD AF what yall talkin bout????
Charleston,TwistyBlank,157186856759468032,2012-01-11 19:47:21 UTC,Ron Swanson Valentine's Day Cards http://t.co/yytvnSCe
Charleston,Its_Jus_Obama,157186905421774848,2012-01-11 19:47:33 UTC,@Hamburger_Slim @giin_ayye @veronicacuffgma @Well_Damn_Jesse word she look like she know how 2 treat a man & put it down!
Charleston,chsweb,157187945814700034,2012-01-11 19:51:41 UTC,"@mkhartwell it started as a low pressure situation, quickly organized, and moved off the coast of the lower frontal love. Brain waves at 6'"
Charleston,veronicacuffgma,157188912501108736,2012-01-11 19:55:31 UTC,RT @Its_Jus_Obama: @giin_ayye @veronicacuffgma @Well_Damn_Jesse lmaooo i woner if i can get her number tho! bump yall....
Charleston,cooperd166,157189292047863808,2012-01-11 19:57:02 UTC,@kneecolecooper sounds like the energizer bunny is still going strong!
Charleston,Kevwburkhart,157189494951526400,2012-01-11 19:57:50 UTC,"Is the answer really Ron Paul, I just don't know..."
Charleston,aundreaprintici,157189714871459840,2012-01-11 19:58:43 UTC,Market Target Welcomes Scale Matrix as First New Account of 2012 - San Francisco Chronicle (press release) http://t.co/UMF2QFKH
Charleston,DocGiani69,157190754643623937,2012-01-11 20:02:51 UTC,"@SunshineSharon I know, it was lovely...both so sweet"
Charleston,janamurray,157191443008589824,2012-01-11 20:05:35 UTC,RT @southernavenger: Paul vs. anti-Paul http://t.co/FoLk3InZ
Charleston,Zulafpuo,157201204143857665,2012-01-11 20:44:22 UTC,How 'dangerous' is Ron Paul to the Republican platform?: A group of Ron Paul supporters are calling on CNN to re... http://t.co/y7Lhteuc
Charleston,Eddazdu,157201215103574016,2012-01-11 20:44:25 UTC,How 'dangerous' is Ron Paul to the Republican platform?: A group of Ron Paul supporters are calling on CNN to re... http://t.co/aZ5TJ6ij
Charleston,acollins93,157202619532705793,2012-01-11 20:49:59 UTC,@ColdAfro Watch this. Start at 5:58. ROMNEY is the unsure one. NOT paul. get your facts straight. http://t.co/uxvNIsrf
Charleston,TylerMJones,157204731780022272,2012-01-11 20:58:23 UTC,Ron Paul Revolution is REAL  RT @JesseRodriguez: AP: Kelly Clarkson to sing anthem at Super Bowl next month
Charleston,AguileraSean,157211238496088065,2012-01-11 21:24:14 UTC,RT @cosmicgnostic: CNN Slips. Shows Truth About Who Would Really Beat Obama: Ron Paul http://t.co/9NozNeZQ
Charleston,999draW,157212013901266945,2012-01-11 21:27:19 UTC,"Golly, Ron Paul sure does use nice paper.  Too bad it's not the kind that's right for the fire.  This split vote has got me about bonkers!"
Charleston,dbevins23,157216997824929792,2012-01-11 21:47:07 UTC,"If @RonPaul doesn't get the Republican Nomination, me and everyone I know will vote for #Obama unless he runs as a third party candidate!!!!"
Charleston,thespoonfedblog,157217636663558144,2012-01-11 21:49:40 UTC,Ron and I http://t.co/HigS6ctm #ronpaul
Charleston,dbevins23,157218332628615169,2012-01-11 21:52:26 UTC,"@RonPaul for President, or the status quo republicans can expect all of our votes will go for #Obama! #howboutthemapples"
Charleston,butterfly429,157220984385060864,2012-01-11 22:02:58 UTC,"Ron Paul Says He's Electable, Fighting for Liberty | http://t.co/EAlbHFHm http://t.co/Vzs4EZCU via @WLTX #ronpaul"
Charleston,dbevins23,157222402735083521,2012-01-11 22:08:36 UTC,"@RonPaulsVoice I'm doing my own campaigning for you here in #Charleston, SC!! @RonPaul is besr candidate for president!"
Charleston,micahlmartin,157224084642607104,2012-01-11 22:15:17 UTC,RT @thespoonfedblog: Ron and I http://t.co/HigS6ctm #ronpaul
Charleston,PD_Scott,157234545421328384,2012-01-11 22:56:51 UTC,"Interesting RT @Judgenap: With Ron Paul on the march, will Mitt Romney strike a deal with the Paulian forces? Romney/Rand 2012? @foxbusiness"
Charleston,dbevins23,157234579219038208,2012-01-11 22:56:59 UTC,#Newt and #Mitt must have really lobbied well to have so much money to campaign with!! @RonPaul for President! #PresidentPaul
Charleston,IgnoreRP,157234787453644801,2012-01-11 22:57:49 UTC,RT @dbevins23: #Newt and #Mitt must have really lobbied well to have so much money to campaign with!! @RonPaul for President! #PresidentPaul
Charleston,sk33m0,157240801263484930,2012-01-11 23:21:43 UTC,@NicoleScherzy don't be ashamed of your support for #ronpaul  it only goes to show how intolerant hollywood is if they trash you.
Charleston,dbevins23,157249728722108416,2012-01-11 23:57:11 UTC,#TeaParty should back @RonPaul because he is the only candidate that understands the US government spends too much! He is true conservative!
Charleston,willchitty4,157251424076562432,2012-01-12 00:03:55 UTC,Nw tron #HopeItsGood
Charleston,karoychnurphace,157251707766718464,2012-01-12 00:05:03 UTC,geronnie dnt retweet wha i say
Charleston,mz_stroud,157251712267198464,2012-01-12 00:05:04 UTC,"RT @Madeasimmons_: Girls are like phones. love to be held, talked too but if you press the wrong button you'll be disconnected!"
Charleston,moshawnnawyche,157251870191128578,2012-01-12 00:05:42 UTC,@UltimateBigDeal word cause I keep chickening out ...I don't have no one to act tough in front of aka you
Charleston,TPANick,157252631562166272,2012-01-12 00:08:43 UTC,"@sallyeastman1 I think he probably dislikes Ron Paul even more, now. Think Sanford is going to challenge him in 2014?"
Charleston,Cody_Edkins7,157253938784108544,2012-01-12 00:13:55 UTC,@thadius_martin1 Big Ron
Charleston,1stLadyT_12,157254018782076928,2012-01-12 00:14:14 UTC,sending the wrong text to da wrong person! #TextingDisaster
Charleston,ladyjsmalls,157254110935126016,2012-01-12 00:14:36 UTC,@iAMJUDY86 no Byron Canty
Charleston,ftrbestseller,157254303986352129,2012-01-12 00:15:22 UTC,"@TravyRavy It helps preserve you when you die, of course. So does pepperoni, lol."
Charleston,AdamWafteraCure,157254551123144704,2012-01-12 00:16:21 UTC,"@postandcourier strongly disagree w/ choice to headline yard lady instead of shooting on WENTWORTH last night, http://t.co/89BZKPnR #chsnews"
Charleston,walterrhett,157255062228434944,2012-01-12 00:18:23 UTC,PaulKrugman find: Uncompassionate Conservatism. http://t.co/1uJ49aq2 #DaysBest #powerfulclearthinking @Wary12
Charleston,walterrhett,157255244454174721,2012-01-12 00:19:06 UTC,PaulKrugman find: Uncompassionate Conservatism. http://t.co/1uJ49aq2 #DaysBest #powerfulclearthinking  @harmonywho @WalterGa
Charleston,moshawnnawyche,157255897507311619,2012-01-12 00:21:42 UTC,@UltimateBigDeal lmfao I just laughed out loud ...f*** you girl don't tell me to grow up shit what's wrong with you
Charleston,ShawtyColombian,157256054181343232,2012-01-12 00:22:19 UTC,"“@MellowLikeLaLa: Awwwww :) ""@ShawtyColombian: KAI CALLED ME MOMMY!!!! #shutthefrontdoor""” i know right! lol"
Charleston,FlytheJedi,157256082069274626,2012-01-12 00:22:26 UTC,@chocothunderoni it's not like I do it on purpose LOL.
Charleston,kilowattpoet,157256969189736449,2012-01-12 00:25:57 UTC,Are recycled tweets good for the environment?
Charleston,aundreaprintici,157257329534959616,2012-01-12 00:27:23 UTC,Internet Marketing Company Announces an Increase in the Search for Keyword ... - San Francisco Chronicle (press ... http://t.co/B8nbjwjG
Charleston,fuzeb,157257607487295489,2012-01-12 00:28:29 UTC,"RT @Stinni: Ladies, want to know if you're hot? Burp loudly front of men. they laugh or high 5 you, ur hot. they get disgusted, you're not."
Charleston,BiggHerb,157258074950860800,2012-01-12 00:30:21 UTC,@MULATTOPHNMENON Wow must be a hell of a iron! I know where I'm bringing my clothes to get that dry cleaners look lol.
Charleston,margaretjonte,157258100867469313,2012-01-12 00:30:27 UTC,@StephenFolsom hellooww paul frank! #onesiefever
Charleston,PGirl_Rakal,157258247319982080,2012-01-12 00:31:02 UTC,@Type_Beautiful1 lol tell Rontae I love him too! I'm at work tho!
Charleston,FthatFthisFyou,157258648496779264,2012-01-12 00:32:38 UTC,@CamvsWorld yea to an extent. If she does it and he actually takes care of his child then that's wrong. But what about the deadbeat ass ones
Charleston,Benjamen18,157259012251975680,2012-01-12 00:34:06 UTC,"My buddies and I got our @lancearmstrong on, did a 20 mile off road trail http://t.co/la6DQC9q"
Charleston,FlightCrew_Los,157259221434503171,2012-01-12 00:34:54 UTC,There are no good girls gone wrong - just bad girls found out.. #truth
Charleston,shirleyp12,157259435151069184,2012-01-12 00:35:45 UTC,You can't do wrong and think that wrong won't follow you.
Charleston,JoeyZStingrays,157259519917957121,2012-01-12 00:36:05 UTC,Stingrays D Paul Baier scores with 8 seconds left in 1st period to make it 1-1 between @SCStingrays and @KalamazooWings
Charleston,SCStingrays,157259691091697664,2012-01-12 00:36:46 UTC,Stingrays and Wings are tied 1-1 after first period. Paul Baier scores for SC with 8 seconds left in the period.
Charleston,FlytheJedi,157260013759500288,2012-01-12 00:38:03 UTC,@chocothunderoni I don't blame you. That's why you keep chapstick on deck :)
Charleston,HOLLYWOODNTROY,157260215455191040,2012-01-12 00:38:51 UTC,@ShondaFlawless not so much of the #thirst lol but the #wrongdoing in general!!!
Charleston,BiggHerb,157260261219250176,2012-01-12 00:39:02 UTC,#Textingdisaster When u send a text to the wrong person about last night and try to turn ur phone off like its gonna stop it lol. #Imguilty
